UID,日期,产品代码,产品名称,单位净值,累计净值,来源文件
2024-01-29_VL333B,2024-01-29,VL333B,仲阳金石长河私募证券投资基金B,1.0934,1.0934,C:\Invest\净值存储\cmschina_20240129_仲阳金石长河私募证券投资基金B_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SQC600,2024-01-29,SQC600,会世元启CTA11号私募证券投资基金,1.104,1.104,C:\Invest\净值存储\cmschina_20240129_会世元启CTA11号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-29_SNX515,2024-01-29,SNX515,会世元启优孚CTA6号私募证券投资基金,1.0878,1.0878,C:\Invest\净值存储\cmschina_20240129_会世元启优孚CTA6号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SZM150,2024-01-29,SZM150,信弘对冲25号私募证券投资基金,1.1372,1.1372,C:\Invest\净值存储\cmschina_20240129_信弘对冲25号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SSB059,2024-01-29,SSB059,信弘征程对冲1号私募证券投资基金,1.4638,1.4638,C:\Invest\净值存储\cmschina_20240129_信弘征程对冲1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_B2050A,2024-01-29,B2050A,南京长木常青1号私募证券投资基金A,0.9907,1.2636,C:\Invest\净值存储\cmschina_20240129_南京长木常青1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-29_SVJ513,2024-01-29,SVJ513,固禾翡翠专享8号私募证券投资基金,0.9492,0.9492,C:\Invest\净值存储\cmschina_20240129_固禾翡翠专享8号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-29_SSW933,2024-01-29,SSW933,念觉优恒12号私募证券投资基金,1.0946,1.0946,C:\Invest\净值存储\cmschina_20240129_念觉优恒12号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SCJ566,2024-01-29,SCJ566,无隅磐石一号私募投资基金,1.0191,1.3111,C:\Invest\净值存储\cmschina_20240129_无隅磐石一号私募投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SSY355,2024-01-29,SSY355,无隅鲲鹏六号私募证券投资基金,0.8425,0.8425,C:\Invest\净值存储\cmschina_20240129_无隅鲲鹏六号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SQQ803,2024-01-29,SQQ803,概率1000指增1号私募证券投资基金,0.8781,1.25,C:\Invest\净值存储\cmschina_20240129_概率1000指增1号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-29_SZM630,2024-01-29,SZM630,正定进取CTA4号私募证券投资基金,1.2151,1.2151,C:\Invest\净值存储\cmschina_20240129_正定进取CTA4号私募证券投资基金_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SS8256,2024-01-29,SS8256,知行稳健1号私募投资基金,1.5418,1.5418,C:\Invest\净值存储\cmschina_20240129_知行稳健1号私募投资基金_轩克科技（上海）有限公司_TA虚拟计提后净值表.xlsx
2024-01-29_NV133B,2024-01-29,NV133B,蝶威基本面量化1号私募证券投资基金B,1.3714,1.4214,C:\Invest\净值存储\cmschina_20240129_蝶威基本面量化1号私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SLZ047,2024-01-29,SLZ047,衍复希格斯三号私募证券投资基金,1.2506,1.4056,C:\Invest\净值存储\cmschina_20240129_衍复希格斯三号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SLP548,2024-01-29,SLP548,衍复希格斯二号私募证券投资基金,1.3407,1.3962,C:\Invest\净值存储\cmschina_20240129_衍复希格斯二号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SABD47,2024-01-29,SABD47,衍复希格斯五号私募证券投资基金,1.0328,1.0328,C:\Invest\净值存储\cmschina_20240129_衍复希格斯五号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SABD48,2024-01-29,SABD48,衍复希格斯六号私募证券投资基金,1.0386,1.0386,C:\Invest\净值存储\cmschina_20240129_衍复希格斯六号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SABD46,2024-01-29,SABD46,衍复希格斯四号私募证券投资基金,1.0416,1.0416,C:\Invest\净值存储\cmschina_20240129_衍复希格斯四号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_ZW306A,2024-01-29,ZW306A,超量子量化中性1号私募证券投资基金A,1.0714,1.0714,C:\Invest\净值存储\cmschina_20240129_超量子量化中性1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-29_GZ942A,2024-01-29,GZ942A,跃威恒鑫一号私募证券投资基金A,1.0319,1.6124,C:\Invest\净值存储\cmschina_20240129_跃威恒鑫一号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_STR637,2024-01-29,STR637,远信中国价值成长12号私募证券投资基金9期,0.8905,0.8905,C:\Invest\净值存储\cmschina_20240129_远信中国价值成长12号私募证券投资基金9期_波克科技集团有限公司_TA虚拟计提后净值表.xlsx
2024-01-29_NZ614A,2024-01-29,NZ614A,量派对冲17号私募证券投资基金A,1.197,1.197,C:\Invest\净值存储\cmschina_20240129_量派对冲17号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_JV577A,2024-01-29,JV577A,锋滔星剑CTA一号私募证券投资基金A,1.0084,1.0084,C:\Invest\净值存储\cmschina_20240129_锋滔星剑CTA一号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_VV342A,2024-01-29,VV342A,锋滔鑫起点对冲8号私募证券投资基金A,1.1486,1.1486,C:\Invest\净值存储\cmschina_20240129_锋滔鑫起点对冲8号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_ZY015A,2024-01-29,ZY015A,锦徽中证500指数增强1号私募证券投资基金A,0.9148,0.9148,C:\Invest\净值存储\cmschina_20240129_锦徽中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SA143A,2024-01-29,SA143A,顽岩中证500指数增强1号私募证券投资基金A,1.1236,1.2191,C:\Invest\净值存储\cmschina_20240129_顽岩中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_STE790,2024-01-29,STE790,顽岩中证500指数增强3号私募证券投资基金,0.9533,1.0331,C:\Invest\净值存储\cmschina_20240129_顽岩中证500指数增强3号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_ZS158A,2024-01-29,ZS158A,鸣熙1000指数增强1号私募证券投资基金A,0.8702,0.8702,C:\Invest\净值存储\cmschina_20240129_鸣熙1000指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-29_SB5026,2024-01-29,SB5026,鸣熙绝对收益尊享1号私募证券投资基金,0.9835,0.9835,C:\Invest\净值存储\cmschina_20240129_鸣熙绝对收益尊享1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SC274A,2024-01-30,SC274A,世纪前沿指数增强16号私募证券投资基金A,0.891,0.891,C:\Invest\净值存储\cmschina_20240130_世纪前沿指数增强16号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SGR125,2024-01-30,SGR125,九章量化定制24号私募证券投资基金,1.1418,1.177,C:\Invest\净值存储\cmschina_20240130_九章量化定制24号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_ZW449B,2024-01-30,ZW449B,乾象招盈量化对冲15号私募证券投资基金B,1.0364,1.0886,C:\Invest\净值存储\cmschina_20240130_乾象招盈量化对冲15号私募证券投资基金B_TA虚拟计提后净值明细表.xlsx
2024-01-30_VL333B,2024-01-30,VL333B,仲阳金石长河私募证券投资基金B,1.0966,1.0966,C:\Invest\净值存储\cmschina_20240130_仲阳金石长河私募证券投资基金B_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SQC600,2024-01-30,SQC600,会世元启CTA11号私募证券投资基金,1.1055,1.1055,C:\Invest\净值存储\cmschina_20240130_会世元启CTA11号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-30_SNX515,2024-01-30,SNX515,会世元启优孚CTA6号私募证券投资基金,1.0906,1.0906,C:\Invest\净值存储\cmschina_20240130_会世元启优孚CTA6号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SZM150,2024-01-30,SZM150,信弘对冲25号私募证券投资基金,1.1419,1.1419,C:\Invest\净值存储\cmschina_20240130_信弘对冲25号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SSB059,2024-01-30,SSB059,信弘征程对冲1号私募证券投资基金,1.4651,1.4651,C:\Invest\净值存储\cmschina_20240130_信弘征程对冲1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_B2050A,2024-01-30,B2050A,南京长木常青1号私募证券投资基金A,0.9962,1.2691,C:\Invest\净值存储\cmschina_20240130_南京长木常青1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-30_SVJ513,2024-01-30,SVJ513,固禾翡翠专享8号私募证券投资基金,0.9503,0.9503,C:\Invest\净值存储\cmschina_20240130_固禾翡翠专享8号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-30_SSW933,2024-01-30,SSW933,念觉优恒12号私募证券投资基金,1.0939,1.0939,C:\Invest\净值存储\cmschina_20240130_念觉优恒12号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SCJ566,2024-01-30,SCJ566,无隅磐石一号私募投资基金,1.016,1.308,C:\Invest\净值存储\cmschina_20240130_无隅磐石一号私募投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SSY355,2024-01-30,SSY355,无隅鲲鹏六号私募证券投资基金,0.8212,0.8212,C:\Invest\净值存储\cmschina_20240130_无隅鲲鹏六号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SQQ803,2024-01-30,SQQ803,概率1000指增1号私募证券投资基金,0.8482,1.2201,C:\Invest\净值存储\cmschina_20240130_概率1000指增1号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-30_SZM630,2024-01-30,SZM630,正定进取CTA4号私募证券投资基金,1.2162,1.2162,C:\Invest\净值存储\cmschina_20240130_正定进取CTA4号私募证券投资基金_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SS8256,2024-01-30,SS8256,知行稳健1号私募投资基金,1.5459,1.5459,C:\Invest\净值存储\cmschina_20240130_知行稳健1号私募投资基金_轩克科技（上海）有限公司_TA虚拟计提后净值表.xlsx
2024-01-30_NV133B,2024-01-30,NV133B,蝶威基本面量化1号私募证券投资基金B,1.3398,1.3898,C:\Invest\净值存储\cmschina_20240130_蝶威基本面量化1号私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SLZ047,2024-01-30,SLZ047,衍复希格斯三号私募证券投资基金,1.2164,1.3714,C:\Invest\净值存储\cmschina_20240130_衍复希格斯三号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SLP548,2024-01-30,SLP548,衍复希格斯二号私募证券投资基金,1.3421,1.3976,C:\Invest\净值存储\cmschina_20240130_衍复希格斯二号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SABD47,2024-01-30,SABD47,衍复希格斯五号私募证券投资基金,1.0318,1.0318,C:\Invest\净值存储\cmschina_20240130_衍复希格斯五号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SABD48,2024-01-30,SABD48,衍复希格斯六号私募证券投资基金,1.0382,1.0382,C:\Invest\净值存储\cmschina_20240130_衍复希格斯六号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SABD46,2024-01-30,SABD46,衍复希格斯四号私募证券投资基金,1.0406,1.0406,C:\Invest\净值存储\cmschina_20240130_衍复希格斯四号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_ZW306A,2024-01-30,ZW306A,超量子量化中性1号私募证券投资基金A,1.0711,1.0711,C:\Invest\净值存储\cmschina_20240130_超量子量化中性1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-30_GZ942A,2024-01-30,GZ942A,跃威恒鑫一号私募证券投资基金A,1.0302,1.6107,C:\Invest\净值存储\cmschina_20240130_跃威恒鑫一号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_STR637,2024-01-30,STR637,远信中国价值成长12号私募证券投资基金9期,0.8708,0.8708,C:\Invest\净值存储\cmschina_20240130_远信中国价值成长12号私募证券投资基金9期_波克科技集团有限公司_TA虚拟计提后净值表.xlsx
2024-01-30_NZ614A,2024-01-30,NZ614A,量派对冲17号私募证券投资基金A,1.1997,1.1997,C:\Invest\净值存储\cmschina_20240130_量派对冲17号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_JV577A,2024-01-30,JV577A,锋滔星剑CTA一号私募证券投资基金A,1.0094,1.0094,C:\Invest\净值存储\cmschina_20240130_锋滔星剑CTA一号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_VV342A,2024-01-30,VV342A,锋滔鑫起点对冲8号私募证券投资基金A,1.1499,1.1499,C:\Invest\净值存储\cmschina_20240130_锋滔鑫起点对冲8号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_ZY015A,2024-01-30,ZY015A,锦徽中证500指数增强1号私募证券投资基金A,0.8887,0.8887,C:\Invest\净值存储\cmschina_20240130_锦徽中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SA143A,2024-01-30,SA143A,顽岩中证500指数增强1号私募证券投资基金A,1.0953,1.1908,C:\Invest\净值存储\cmschina_20240130_顽岩中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_STE790,2024-01-30,STE790,顽岩中证500指数增强3号私募证券投资基金,0.9287,1.0085,C:\Invest\净值存储\cmschina_20240130_顽岩中证500指数增强3号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_ZS158A,2024-01-30,ZS158A,鸣熙1000指数增强1号私募证券投资基金A,0.8425,0.8425,C:\Invest\净值存储\cmschina_20240130_鸣熙1000指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-30_SB5026,2024-01-30,SB5026,鸣熙绝对收益尊享1号私募证券投资基金,0.9813,0.9813,C:\Invest\净值存储\cmschina_20240130_鸣熙绝对收益尊享1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SC274A,2024-01-31,SC274A,世纪前沿指数增强16号私募证券投资基金A,0.8604,0.8604,C:\Invest\净值存储\cmschina_20240131_世纪前沿指数增强16号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SGR125,2024-01-31,SGR125,九章量化定制24号私募证券投资基金,1.0926,1.1278,C:\Invest\净值存储\cmschina_20240131_九章量化定制24号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_ZW449B,2024-01-31,ZW449B,乾象招盈量化对冲15号私募证券投资基金B,1.0272,1.0794,C:\Invest\净值存储\cmschina_20240131_乾象招盈量化对冲15号私募证券投资基金B_TA虚拟计提后净值明细表.xlsx
2024-01-31_VL333B,2024-01-31,VL333B,仲阳金石长河私募证券投资基金B,1.0946,1.0946,C:\Invest\净值存储\cmschina_20240131_仲阳金石长河私募证券投资基金B_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SQC600,2024-01-31,SQC600,会世元启CTA11号私募证券投资基金,1.1075,1.1075,C:\Invest\净值存储\cmschina_20240131_会世元启CTA11号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-31_SNX515,2024-01-31,SNX515,会世元启优孚CTA6号私募证券投资基金,1.0937,1.0937,C:\Invest\净值存储\cmschina_20240131_会世元启优孚CTA6号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SZM150,2024-01-31,SZM150,信弘对冲25号私募证券投资基金,1.1388,1.1388,C:\Invest\净值存储\cmschina_20240131_信弘对冲25号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SSB059,2024-01-31,SSB059,信弘征程对冲1号私募证券投资基金,1.4586,1.4586,C:\Invest\净值存储\cmschina_20240131_信弘征程对冲1号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_B2050A,2024-01-31,B2050A,南京长木常青1号私募证券投资基金A,0.9906,1.2635,C:\Invest\净值存储\cmschina_20240131_南京长木常青1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-31_SVJ513,2024-01-31,SVJ513,固禾翡翠专享8号私募证券投资基金,0.9494,0.9494,C:\Invest\净值存储\cmschina_20240131_固禾翡翠专享8号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-31_SSW933,2024-01-31,SSW933,念觉优恒12号私募证券投资基金,1.0874,1.0874,C:\Invest\净值存储\cmschina_20240131_念觉优恒12号私募证券投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SCJ566,2024-01-31,SCJ566,无隅磐石一号私募投资基金,1.0049,1.2969,C:\Invest\净值存储\cmschina_20240131_无隅磐石一号私募投资基金_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SSY355,2024-01-31,SSY355,无隅鲲鹏六号私募证券投资基金,0.7917,0.7917,C:\Invest\净值存储\cmschina_20240131_无隅鲲鹏六号私募证券投资基金_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SQQ803,2024-01-31,SQQ803,概率1000指增1号私募证券投资基金,0.8071,1.179,C:\Invest\净值存储\cmschina_20240131_概率1000指增1号私募证券投资基金_赛韵网络科技(上海)有限公司_TA虚拟计提后净值表.xlsx
2024-01-31_SZM630,2024-01-31,SZM630,正定进取CTA4号私募证券投资基金,1.2135,1.2135,C:\Invest\净值存储\cmschina_20240131_正定进取CTA4号私募证券投资基金_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SS8256,2024-01-31,SS8256,知行稳健1号私募投资基金,1.5431,1.5431,C:\Invest\净值存储\cmschina_20240131_知行稳健1号私募投资基金_轩克科技（上海）有限公司_TA虚拟计提后净值表.xlsx
2024-01-31_NV133B,2024-01-31,NV133B,蝶威基本面量化1号私募证券投资基金B,1.3045,1.3545,C:\Invest\净值存储\cmschina_20240131_蝶威基本面量化1号私募证券投资基金B_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SLZ047,2024-01-31,SLZ047,衍复希格斯三号私募证券投资基金,1.1655,1.3205,C:\Invest\净值存储\cmschina_20240131_衍复希格斯三号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SLP548,2024-01-31,SLP548,衍复希格斯二号私募证券投资基金,1.3322,1.3877,C:\Invest\净值存储\cmschina_20240131_衍复希格斯二号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SABD47,2024-01-31,SABD47,衍复希格斯五号私募证券投资基金,1.0243,1.0243,C:\Invest\净值存储\cmschina_20240131_衍复希格斯五号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SABD48,2024-01-31,SABD48,衍复希格斯六号私募证券投资基金,1.0382,1.0382,C:\Invest\净值存储\cmschina_20240131_衍复希格斯六号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_SABD46,2024-01-31,SABD46,衍复希格斯四号私募证券投资基金,1.0334,1.0334,C:\Invest\净值存储\cmschina_20240131_衍复希格斯四号私募证券投资基金_波克多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_ZW306A,2024-01-31,ZW306A,超量子量化中性1号私募证券投资基金A,1.0705,1.0705,C:\Invest\净值存储\cmschina_20240131_超量子量化中性1号私募证券投资基金A_TA虚拟计提后净值明细表.xlsx
2024-01-31_GZ942A,2024-01-31,GZ942A,跃威恒鑫一号私募证券投资基金A,1.0292,1.6097,C:\Invest\净值存储\cmschina_20240131_跃威恒鑫一号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_STR637,2024-01-31,STR637,远信中国价值成长12号私募证券投资基金9期,0.8535,0.8535,C:\Invest\净值存储\cmschina_20240131_远信中国价值成长12号私募证券投资基金9期_波克科技集团有限公司_TA虚拟计提后净值表.xlsx
2024-01-31_NZ614A,2024-01-31,NZ614A,量派对冲17号私募证券投资基金A,1.1945,1.1945,C:\Invest\净值存储\cmschina_20240131_量派对冲17号私募证券投资基金A_波克稳健多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_JV577A,2024-01-31,JV577A,锋滔星剑CTA一号私募证券投资基金A,1.0053,1.0053,C:\Invest\净值存储\cmschina_20240131_锋滔星剑CTA一号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_VV342A,2024-01-31,VV342A,锋滔鑫起点对冲8号私募证券投资基金A,1.1464,1.1464,C:\Invest\净值存储\cmschina_20240131_锋滔鑫起点对冲8号私募证券投资基金A_波克平衡多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
2024-01-31_ZY015A,2024-01-31,ZY015A,锦徽中证500指数增强1号私募证券投资基金A,0.8526,0.8526,C:\Invest\净值存储\cmschina_20240131_锦徽中证500指数增强1号私募证券投资基金A_波克锐进多策略1号私募证券投资基金_TA虚拟计提后净值表.xlsx
